Customer_id,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Most_Purchased
504770,7.7,7,22.01.21,1.617,3,Vitamins and Supplements
504771,17.7,6,04.02.21,15.045,2,Home and Kitchen Essentials
504772,56.9,4,30.11.21,1.138,1,Office and School Supplies
504773,29.8,2,02.01.21,14.006,1,Electronics and Appliances
504774,30.9,5,12.04.21,15.141,3,Outdoor and Garden
504775,36.4,6,01.01.21,6.188,0,Home Decor
504776,31,3,01.12.21,13.02,0,Clothing and Accessories
504777,55.1,6,23.02.21,41.876,1,Shoes and Footwear
504778,9.3,3,07.10.21,0.558,0,Beauty and Skincare
504779,54.7,5,05.01.21,47.589,1,Hair Care
504780,33.5,2,30.12.21,30.15,0,Oral Care
504781,10.6,7,08.07.21,4.982,1,Bath and Body
504782,27,5,01.08.21,15.39,2,Feminine Hygiene
504783,10.3,2,13.08.21,9.27,1,Men's Grooming
504784,37.8,7,23.10.21,17.01,1,Shaving and Hair Removal
504785,18.6,4,30.11.21,18.414,1,Fragrances
504786,32.9,1,25.02.21,32.9,3,Health Monitors
504787,45.9,5,08.01.21,33.507,0,Fitness and Exercise
504788,33.8,1,03.10.21,33.8,3,Sports and Outdoor Recreation
504789,33.6,2,29.05.21,7.056,1,Baby Care Products
504790,35.5,7,16.06.21,19.88,1,Diapers and Wipes
504791,11.5,3,10.05.21,7.475,1,Baby Food
504792,5.9,6,20.02.21,5.9,0,Baby Gear and Nursery
504793,0.7,2,23.05.21,0.182,3,Toys and Games
504794,32.8,7,03.10.21,27.552,0,Electronics Accessories
504795,8.5,1,15.05.21,8.5,2,Phone and Tablet Accessories
504796,31.7,2,01.02.21,9.51,0,Computer Hardware
504797,27.2,3,22.07.21,27.2,0,Software and Apps
504798,37.6,7,19.06.21,12.032,2,Office Supplies
504799,9.4,6,30.03.21,8.836,3,Printers and Scanners
504800,30.1,5,21.09.21,22.876,0,Networking and Internet
504801,31.7,4,05.09.21,30.749,3,Home Security
504802,35.9,4,26.11.21,31.592,3,Smart Home Devices
504803,37.6,1,04.07.21,37.6,2,Audio and Headphones
504804,14.1,5,29.05.21,2.538,0,Cameras and Photography
504805,25.3,6,28.07.21,0.253,1,Gaming
504806,34.5,6,23.08.21,24.84,1,Books and Literature
504807,44.7,5,10.11.21,19.221,1,Movies and TV Shows
504808,25.8,3,16.05.21,11.094,0,Music and Instruments
504809,27.6,7,22.10.21,11.04,2,Arts and Crafts
504810,29.8,1,10.06.21,29.8,2,Sewing and Needlecraft
504811,47.1,2,13.04.21,8.478,0,Party Supplies
504812,13.9,3,25.04.21,8.757,0,Greeting Cards and Gift Wrap
504813,12,6,23.02.21,8.4,0,Home Improvement
504814,29.6,5,20.08.21,18.648,0,Tools and Hardware
504815,46.9,2,05.02.21,20.167,0,Automotive
504816,58.1,7,12.04.21,4.067,3,Emergency Preparedness
504817,20.6,5,30.07.21,12.36,1,Travel and Luggage
504818,39.4,7,28.07.21,17.73,0,Camping and Hiking
504819,11.5,3,29.08.21,0.345,2,Fishing and Hunting
504820,38.8,4,02.03.21,19.788,2,Cycling and Biking
504821,50.9,1,15.12.21,50.9,1,Exercise Equipment
504822,45.1,5,18.04.21,4.059,3,Yoga and Pilates
504823,46.9,5,16.04.21,23.45,0,Fitness Accessories
504824,4.9,2,05.06.21,2.548,1,Water Sports
504825,17.1,3,28.02.21,10.602,1,Team Sports
504826,36.6,7,16.09.21,21.228,1,Individual Sports
504827,34.2,3,05.04.21,33.174,0,Board Games and Puzzles
504828,11.7,7,14.11.21,5.265,0,Educational Toys
504829,13.5,1,08.09.21,13.5,3,Stuffed Animals and Plush Toys
504830,39.3,3,14.06.21,29.082,0,Dolls and Action Figures
504831,33.1,7,04.10.21,3.972,3,Building Sets and Blocks
504832,22.8,4,20.11.21,5.244,1,Outdoor Toys
504833,35.5,2,15.08.21,29.11,3,Arts and Crafts Kits for Kids
504834,29.2,1,20.08.21,29.2,2,Learning and Development
504835,38.1,1,04.05.21,38.1,3,Baby and Toddler Toys
504836,0.9,1,14.04.21,0.9,1,Party Games and Supplies
504837,19.2,3,11.12.21,9.024,3,Costumes and Dress-up
504838,11.4,6,22.07.21,5.928,3,Personalized Gifts
504839,1.6,3,10.12.21,0.128,0,Food Storage and Organization
504840,31.3,5,10.07.21,29.422,1,Cleaning Tools and Supplies
504841,17.7,1,07.08.21,17.7,0,Laundry and Detergents
504842,21.7,3,12.09.21,21.7,2,Dishwashing and Kitchen Cleaners
504843,35.6,3,29.08.21,11.392,3,Trash Bags and Bins
504844,36.6,1,01.10.21,36.6,1,Paper Products
504845,38.9,3,29.05.21,32.676,1,Pest Control
504846,16.1,1,28.04.21,16.1,1,Home Fragrance
504847,39.4,3,04.04.21,23.246,1,Air Purifiers and Humidifiers
504848,51.9,3,03.12.21,33.216,1,Water Filters and Purifiers
504849,1.1,4,24.02.21,0.077,1,Light Bulbs and Fixtures
504850,30.1,3,14.08.21,10.836,0,Home Security Systems
504851,35.1,2,16.02.21,18.954,2,Furniture and Decor
504852,38.2,1,27.05.21,38.2,2,Bedding and Linens
504853,36.9,2,10.06.21,25.83,0,Fresh Fruits
504854,38.9,7,10.12.21,9.336,1,Fresh Vegetables
504855,31.1,4,24.06.21,22.392,2,Dairy and Eggs
504856,8.2,1,31.01.21,8.2,1,Meat and Poultry
504857,35.9,5,19.11.21,25.13,0,Seafood
504858,21.7,3,02.08.21,12.803,0,Bread and Bakery
504859,26.6,1,19.11.21,26.6,0,Pantry Staples
504860,2.6,5,12.07.21,2.08,3,Beverages
504861,16.8,7,22.08.21,10.584,1,Snacks and Chips
504862,11.8,3,15.11.21,11.092,3,Frozen Foods
504863,31.7,5,28.02.21,27.896,3,Breakfast Foods
504864,18,5,14.05.21,6.84,2,Canned Goods
504865,25.2,6,16.02.21,15.624,0,Pasta and Grains
504866,38.1,5,09.03.21,22.098,0,Cooking Oils and Condiments
504867,48.1,7,17.02.21,39.923,1,Baking Ingredients
504868,6.9,2,23.05.21,1.794,2,Spices and Seasonings
504869,38.2,5,23.11.21,24.448,3,International Foods
504870,24.3,4,03.02.21,18.225,3,Organic Products
504871,35.7,1,22.06.21,35.7,3,Gluten-Free Products
504872,44.9,7,11.01.21,22.45,1,Vegan and Plant-Based
504873,47.9,7,22.01.21,20.597,1,Ready-to-Eat Meals
504874,42.5,1,06.08.21,42.5,2,Baby and Toddler
504875,3.7,4,16.03.21,0.962,2,Pet Supplies
504876,33.2,4,31.10.21,2.656,2,Cleaning Supplies
504877,28.1,7,27.12.21,7.306,1,Personal Care
504878,11.1,1,26.09.21,11.1,1,Health and Wellness
504879,12.9,4,07.03.21,12.9,0,Vitamins and Supplements
504880,31.8,5,13.04.21,3.498,1,Home and Kitchen Essentials
504881,23.1,1,08.05.21,23.1,0,Office and School Supplies
504882,31.5,6,27.09.21,6.615,0,Electronics and Appliances
504883,34.7,5,15.11.21,0.347,2,Outdoor and Garden
504884,33.5,4,12.12.21,7.035,1,Home Decor
504885,13.7,5,26.04.21,13.152,3,Clothing and Accessories
504886,26.9,7,12.09.21,14.526,0,Shoes and Footwear
504887,30.9,5,08.11.21,0.927,0,Beauty and Skincare
504888,19,4,09.09.21,3.42,0,Hair Care
504889,37.8,5,01.04.21,30.996,2,Oral Care
504890,7.8,3,18.07.21,4.914,2,Bath and Body
504891,33.4,2,24.11.21,25.718,0,Feminine Hygiene
504892,30.4,2,05.10.21,6.992,1,Men's Grooming
504893,33.2,7,23.05.21,29.88,3,Shaving and Hair Removal
504894,17.4,2,02.06.21,16.008,0,Fragrances
504895,6.6,4,28.07.21,1.848,2,Health Monitors
504896,37.3,2,10.03.21,16.039,3,Fitness and Exercise
504897,21.8,6,15.01.21,10.246,3,Sports and Outdoor Recreation
504898,36.7,7,30.09.21,4.037,2,Baby Care Products
504899,32.5,7,28.04.21,32.175,1,Diapers and Wipes
504900,9.2,4,06.08.21,6.348,3,Baby Food
504901,36.8,7,28.01.21,0.368,0,Baby Gear and Nursery
504902,46.3,6,18.11.21,31.021,0,Toys and Games
504903,18.7,4,11.12.21,17.017,3,Electronics Accessories
504904,32,7,04.12.21,17.6,1,Phone and Tablet Accessories
504905,35.8,1,27.01.21,35.8,1,Computer Hardware
504906,31.2,5,31.08.21,29.952,0,Software and Apps
504907,34.1,2,09.11.21,13.299,3,Office Supplies
504908,1.9,2,10.04.21,1.824,3,Printers and Scanners
504909,37.2,4,26.01.21,20.832,0,Networking and Internet
504910,36.7,6,06.05.21,29.36,1,Home Security
504911,59.5,7,08.04.21,17.85,0,Smart Home Devices
504912,39.2,7,07.04.21,32.144,1,Audio and Headphones
504913,18.6,1,18.07.21,18.6,0,Cameras and Photography
504914,24.6,4,22.02.21,18.204,2,Gaming
504915,38.7,3,05.11.21,4.257,1,Books and Literature
504916,39.3,3,20.11.21,9.825,1,Movies and TV Shows
504917,14,4,31.01.21,5.6,2,Music and Instruments
504918,26.8,6,09.01.21,26.264,2,Arts and Crafts
504919,11.2,4,03.03.21,9.52,2,Sewing and Needlecraft
504920,24.2,1,19.01.21,24.2,1,Party Supplies
504921,39.7,5,10.02.21,9.131,1,Greeting Cards and Gift Wrap
504922,58.3,7,13.10.21,21.571,0,Home Improvement
504923,10.9,5,29.03.21,3.597,3,Tools and Hardware
504924,19.7,4,27.07.21,17.139,1,Automotive
504925,59.7,1,31.12.21,59.7,2,Emergency Preparedness
504926,18.3,6,28.12.21,10.248,1,Travel and Luggage
504927,12.5,6,15.08.21,4.875,3,Camping and Hiking
504928,16.8,3,31.05.21,5.544,1,Fishing and Hunting
504929,37.7,6,11.09.21,30.914,3,Cycling and Biking
504930,2.7,4,24.08.21,1.512,0,Exercise Equipment
504931,31,7,08.06.21,15.19,2,Yoga and Pilates
504932,11.9,7,11.03.21,7.497,3,Fitness Accessories
504933,15.9,4,21.10.21,5.883,2,Water Sports
504934,1,2,13.09.21,0.66,2,Team Sports
504935,35.2,3,27.07.21,25.696,3,Individual Sports
504936,54.1,7,28.05.21,43.821,2,Board Games and Puzzles
504937,38.5,6,15.03.21,21.56,2,Educational Toys
504938,24.6,5,08.06.21,16.974,0,Stuffed Animals and Plush Toys
504939,18.1,1,14.12.21,18.1,3,Dolls and Action Figures
504940,3.4,7,11.05.21,1.258,0,Building Sets and Blocks
504941,56.9,1,10.03.21,56.9,2,Outdoor Toys
504942,51.1,2,27.12.21,22.484,2,Arts and Crafts Kits for Kids
504943,47.7,5,15.02.21,20.511,0,Learning and Development
504944,4,2,05.08.21,1.36,2,Baby and Toddler Toys
504945,39.2,4,21.05.21,34.496,0,Party Games and Supplies
504946,46.9,2,21.06.21,38.927,1,Costumes and Dress-up
504947,10.3,3,05.04.21,3.296,3,Personalized Gifts
504948,5.6,4,08.01.21,2.968,2,Food Storage and Organization
504949,12,6,30.11.21,7.8,1,Cleaning Tools and Supplies
504950,27,3,04.11.21,9.45,2,Laundry and Detergents
504951,22.3,3,13.06.21,9.366,2,Dishwashing and Kitchen Cleaners
504952,16.4,2,29.03.21,1.64,0,Trash Bags and Bins
504953,30.8,3,20.04.21,20.944,1,Paper Products
504954,35.5,7,08.12.21,30.53,3,Pest Control
504955,32.1,7,09.03.21,4.173,1,Home Fragrance
504956,36,6,22.07.21,29.16,1,Air Purifiers and Humidifiers
504957,30.5,2,14.03.21,25.62,3,Water Filters and Purifiers
504958,49.3,2,16.06.21,14.79,2,Light Bulbs and Fixtures
504959,5.7,6,27.07.21,0.627,0,Home Security Systems
504960,19.8,7,13.04.21,2.97,0,Furniture and Decor
504961,18.1,6,27.12.21,8.688,1,Bedding and Linens
504962,12.5,3,05.02.21,10.625,1,Fresh Fruits
504963,8.9,4,20.06.21,3.827,3,Fresh Vegetables
504964,24,5,31.12.21,21.12,1,Dairy and Eggs
504965,6.5,7,15.02.21,4.745,3,Meat and Poultry
504966,50.5,3,27.07.21,25.755,1,Seafood
504967,35.1,1,27.03.21,35.1,0,Bread and Bakery
504968,2.3,7,12.10.21,0.529,2,Pantry Staples
504969,11.1,2,16.07.21,2.553,1,Beverages
504970,2.9,3,23.05.21,1.682,0,Snacks and Chips
504971,28.2,1,07.12.21,28.2,0,Frozen Foods
504972,37.8,1,17.04.21,37.8,1,Breakfast Foods
504973,31,1,07.05.21,31,1,Canned Goods
504974,6,3,16.08.21,3.72,2,Pasta and Grains
504975,12.9,5,18.08.21,3.225,3,Cooking Oils and Condiments
504976,39.5,4,25.04.21,13.825,0,Baking Ingredients
504977,32.6,1,19.04.21,32.6,1,Spices and Seasonings
504978,5.3,5,29.11.21,0.318,0,International Foods
504979,36.9,6,29.04.21,29.889,2,Organic Products
504980,3.2,5,11.05.21,0.992,1,Gluten-Free Products
504981,34.7,5,26.05.21,21.861,1,Vegan and Plant-Based
504982,38.3,1,09.09.21,38.3,2,Ready-to-Eat Meals
504983,2,2,02.04.21,0.56,0,Baby and Toddler
504984,49.7,3,05.10.21,23.856,3,Pet Supplies
504985,11.9,7,03.08.21,3.927,1,Cleaning Supplies
504986,24.7,5,23.12.21,0.988,1,Personal Care
504987,30.2,3,28.02.21,28.388,1,Health and Wellness
504988,31.9,1,31.10.21,31.9,0,Vitamins and Supplements
504989,30.9,6,22.09.21,8.961,3,Home and Kitchen Essentials
504990,13,7,14.10.21,5.2,3,Office and School Supplies
504991,40,2,03.10.21,35.2,1,Electronics and Appliances
504992,8.2,5,04.03.21,5.74,1,Outdoor and Garden
504993,31.7,2,08.10.21,7.608,0,Home Decor
504994,1.6,7,13.11.21,0.544,0,Clothing and Accessories
504995,19.7,5,27.11.21,7.88,2,Shoes and Footwear
504996,41.9,6,17.09.21,4.19,2,Beauty and Skincare
504997,35.5,2,21.10.21,19.525,1,Hair Care
504998,4.3,2,18.05.21,1.118,3,Oral Care
504999,2.5,2,04.06.21,2.35,1,Bath and Body
505000,39.8,4,21.06.21,31.442,1,Feminine Hygiene
505001,18.5,5,10.12.21,7.215,2,Men's Grooming
505002,35,5,19.05.21,10.5,1,Shaving and Hair Removal
505003,0.9,1,07.04.21,0.9,1,Fragrances
505004,20.4,6,13.09.21,11.628,0,Health Monitors
505005,32.8,3,07.03.21,26.24,2,Fitness and Exercise
505006,6.9,1,21.08.21,6.9,0,Sports and Outdoor Recreation
505007,35.6,5,09.12.21,23.14,3,Baby Care Products
505008,8.4,6,26.11.21,0.924,2,Diapers and Wipes
505009,54.9,4,30.06.21,29.646,1,Baby Food
505010,17.4,7,21.12.21,7.134,0,Baby Gear and Nursery
505011,35.9,3,30.10.21,16.155,0,Toys and Games
505012,8.8,5,25.07.21,0.704,0,Electronics Accessories
505013,22.5,3,04.05.21,11.475,2,Phone and Tablet Accessories
505014,30.2,2,05.12.21,20.536,3,Computer Hardware
505015,21.7,5,13.12.21,2.17,0,Software and Apps
505016,10.5,7,06.05.21,3.78,3,Office Supplies
505017,12,5,05.09.21,4.44,2,Printers and Scanners
505018,30.3,5,24.10.21,15.15,1,Networking and Internet
505019,36.3,2,29.06.21,14.883,0,Home Security
505020,47.7,6,18.07.21,25.281,0,Smart Home Devices
505021,54.5,5,15.09.21,7.085,0,Audio and Headphones
505022,31,1,27.01.21,31,2,Cameras and Photography
505023,48.7,3,14.02.21,34.577,2,Gaming
505024,36.4,7,01.08.21,24.388,3,Books and Literature
505025,26.4,7,18.06.21,5.808,1,Movies and TV Shows
505026,0.8,6,21.02.21,0.416,0,Music and Instruments
505027,55.9,5,18.02.21,5.59,0,Arts and Crafts
505028,36.7,1,30.01.21,36.7,2,Sewing and Needlecraft
505029,36.7,6,25.09.21,33.397,2,Party Supplies
505030,4.2,1,14.12.21,4.2,1,Greeting Cards and Gift Wrap
505031,7,3,12.03.21,2.03,3,Home Improvement
505032,13.7,4,11.11.21,8.631,1,Tools and Hardware
505033,6,5,11.04.21,4.2,2,Automotive
505034,2.5,2,14.05.21,1.05,1,Emergency Preparedness
505035,34.3,7,10.05.21,9.947,1,Travel and Luggage
505036,50.7,3,29.06.21,4.056,3,Camping and Hiking
505037,19.6,7,06.06.21,15.68,1,Fishing and Hunting
505038,35.3,6,30.05.21,6.707,0,Cycling and Biking
505039,55.3,3,30.11.21,55.3,0,Exercise Equipment
505040,33.5,4,26.10.21,2.68,2,Yoga and Pilates
505041,8.5,1,23.05.21,8.5,1,Fitness Accessories
505042,16.8,4,14.02.21,14.448,0,Water Sports
505043,23.8,2,20.05.21,19.516,3,Team Sports
505044,31.3,4,13.03.21,28.796,1,Individual Sports
505045,26,4,11.11.21,16.9,0,Board Games and Puzzles
505046,54.3,6,10.08.21,45.612,0,Educational Toys
505047,15.3,6,15.05.21,10.557,1,Stuffed Animals and Plush Toys
505048,34.1,5,05.02.21,3.751,3,Dolls and Action Figures
505049,41.7,7,21.07.21,32.109,1,Building Sets and Blocks
505050,51.1,4,05.02.21,33.215,3,Outdoor Toys
505051,15.2,1,20.05.21,15.2,3,Arts and Crafts Kits for Kids
505052,13.7,1,26.01.21,13.7,1,Learning and Development
505053,38.3,4,23.09.21,22.214,3,Baby and Toddler Toys
505054,35.9,4,21.07.21,3.949,0,Party Games and Supplies
505055,33.8,5,24.06.21,26.026,3,Costumes and Dress-up
505056,57.7,6,05.04.21,46.737,1,Personalized Gifts
505057,25.1,2,15.01.21,9.287,1,Food Storage and Organization
505058,37.7,2,09.04.21,2.639,0,Cleaning Tools and Supplies
505059,38.3,7,21.01.21,3.064,2,Laundry and Detergents
505060,28.4,1,01.01.21,28.4,2,Dishwashing and Kitchen Cleaners
505061,38.4,6,06.12.21,35.712,1,Trash Bags and Bins
505062,54.7,5,19.12.21,14.222,2,Paper Products
505063,47.7,1,26.01.21,47.7,2,Pest Control
505064,27.3,1,15.10.21,27.3,2,Home Fragrance
505065,6.3,5,19.12.21,1.701,0,Air Purifiers and Humidifiers
505066,2,7,17.02.21,0.06,1,Water Filters and Purifiers
505067,11,5,25.08.21,5.39,0,Light Bulbs and Fixtures
505068,22,4,26.11.21,15.4,1,Home Security Systems
505069,14.1,5,11.02.21,2.397,2,Furniture and Decor
505070,30.5,5,23.09.21,13.725,1,Bedding and Linens
505071,52.9,7,26.07.21,42.32,0,Fresh Fruits
505072,36.3,3,04.08.21,9.801,2,Fresh Vegetables
505073,15.4,3,05.08.21,13.552,2,Dairy and Eggs
505074,4.8,7,18.09.21,0.144,2,Meat and Poultry
505075,5.3,1,26.10.21,5.3,0,Seafood
505076,32.2,7,14.02.21,29.624,2,Bread and Bakery
505077,38.4,7,17.11.21,14.592,1,Pantry Staples
505078,38,2,17.12.21,4.18,2,Beverages
505079,3.1,4,30.03.21,1.023,3,Snacks and Chips
505080,39.3,7,15.05.21,5.895,1,Frozen Foods
505081,33.4,5,16.09.21,2.338,1,Breakfast Foods
505082,47.7,5,26.05.21,26.235,2,Canned Goods
505083,1.5,3,19.12.21,1.275,1,Pasta and Grains
505084,26.9,7,21.05.21,17.754,2,Cooking Oils and Condiments
505085,5.5,2,24.12.21,1.815,3,Baking Ingredients
505086,14.2,2,27.08.21,1.704,1,Spices and Seasonings
505087,1.7,7,20.08.21,0.204,3,International Foods
505088,29,2,02.12.21,1.45,3,Organic Products
505089,36.2,2,25.08.21,1.81,0,Gluten-Free Products
505090,33.1,3,15.07.21,20.853,3,Vegan and Plant-Based
505091,21.9,1,10.12.21,21.9,1,Ready-to-Eat Meals
505092,37.5,6,03.06.21,6.75,1,Baby and Toddler
505093,38.5,1,30.07.21,38.5,0,Pet Supplies
505094,33.3,6,03.06.21,29.637,2,Cleaning Supplies
505095,36.6,1,15.03.21,36.6,0,Personal Care
505096,7.4,5,05.06.21,1.776,3,Health and Wellness
505097,1.6,2,16.04.21,1.456,1,Vitamins and Supplements
505098,38.7,7,10.02.21,10.449,3,Home and Kitchen Essentials
505099,3,6,06.07.21,2.16,0,Office and School Supplies
505100,19.8,4,01.04.21,10.098,2,Electronics and Appliances
505101,2.2,5,21.08.21,1.518,1,Outdoor and Garden
505102,23.5,3,07.01.21,4.935,0,Home Decor
505103,31.3,5,29.07.21,29.109,2,Clothing and Accessories
505104,32.7,5,18.02.21,24.198,0,Shoes and Footwear
505105,58.7,2,14.04.21,39.916,1,Beauty and Skincare
505106,34,2,12.07.21,1.02,1,Hair Care
505107,18.5,3,11.10.21,1.11,2,Oral Care
505108,48.3,5,13.05.21,42.504,1,Bath and Body
505109,21.6,1,30.08.21,21.6,3,Feminine Hygiene
505110,19.3,5,21.02.21,17.37,0,Men's Grooming
505111,28.4,6,13.06.21,23.004,1,Shaving and Hair Removal
505112,34.5,2,08.03.21,27.945,0,Fragrances
505113,3.6,7,13.04.21,3.384,1,Health Monitors
505114,33,7,14.08.21,2.31,1,Fitness and Exercise
505115,40,7,04.12.21,35.2,2,Sports and Outdoor Recreation
505116,39.8,1,01.03.21,39.8,1,Baby Care Products
505117,33.3,5,02.03.21,32.634,1,Diapers and Wipes
505118,11.8,7,05.11.21,10.856,0,Baby Food
505119,30.4,7,14.04.21,3.04,0,Baby Gear and Nursery
505120,9.7,7,28.12.21,6.111,0,Toys and Games
505121,41.1,7,07.01.21,20.961,3,Electronics Accessories
505122,38.7,1,12.11.21,38.7,3,Phone and Tablet Accessories
505123,32.1,4,15.03.21,23.433,0,Computer Hardware
505124,25.7,6,26.09.21,24.672,0,Software and Apps
505125,28.3,3,18.09.21,16.414,0,Office Supplies
505126,54.3,4,21.04.21,42.354,2,Printers and Scanners
505127,41.3,7,05.07.21,28.084,2,Networking and Internet
505128,45.1,1,08.08.21,45.1,0,Home Security
505129,39.6,4,17.02.21,19.8,1,Smart Home Devices
505130,59.9,7,31.12.21,2.995,3,Audio and Headphones
505131,34.6,3,01.08.21,17.3,1,Cameras and Photography
505132,54.9,6,31.05.21,50.508,1,Gaming
505133,36.8,6,07.07.21,19.504,0,Books and Literature
505134,25.1,4,13.06.21,21.586,3,Movies and TV Shows
505135,36.5,2,09.07.21,10.22,1,Music and Instruments
505136,5.8,3,07.02.21,3.306,2,Arts and Crafts
505137,2.8,7,21.09.21,0.196,3,Sewing and Needlecraft
505138,24.1,4,09.12.21,9.881,2,Party Supplies
505139,39,5,03.02.21,8.19,2,Greeting Cards and Gift Wrap
505140,22,1,23.06.21,22,1,Home Improvement
505141,50.9,6,26.06.21,34.103,0,Tools and Hardware
505142,40.1,6,24.01.21,25.664,1,Automotive
505143,58.7,4,21.09.21,32.285,2,Emergency Preparedness
505144,59.5,5,31.10.21,35.7,2,Travel and Luggage
505145,30.4,5,09.07.21,26.752,0,Camping and Hiking
505146,33,1,02.04.21,33,1,Fishing and Hunting
505147,18.8,7,14.01.21,6.956,0,Cycling and Biking
505148,38.1,6,09.02.21,9.144,1,Exercise Equipment
505149,6.9,1,03.09.21,6.9,1,Yoga and Pilates
505150,31.4,4,07.03.21,18.526,0,Fitness Accessories
505151,30.1,6,02.03.21,27.993,0,Water Sports
505152,17.1,7,12.05.21,12.654,2,Team Sports
505153,13.2,1,01.06.21,13.2,3,Individual Sports
505154,28.7,1,12.09.21,28.7,2,Board Games and Puzzles
505155,11.4,7,02.04.21,0.684,0,Educational Toys
505156,52.3,3,27.08.21,12.552,3,Stuffed Animals and Plush Toys
505157,11.2,7,16.03.21,3.92,2,Dolls and Action Figures
505158,46.9,5,29.04.21,14.539,2,Building Sets and Blocks
505159,8.2,1,20.12.21,8.2,0,Outdoor Toys
505160,55.9,2,09.02.21,34.099,0,Arts and Crafts Kits for Kids
505161,30.7,4,10.11.21,15.964,1,Learning and Development
505162,19.7,2,13.01.21,14.184,0,Baby and Toddler Toys
505163,54.3,2,15.10.21,12.489,0,Party Games and Supplies
505164,37.7,6,25.09.21,7.54,2,Costumes and Dress-up
505165,36.3,2,13.08.21,28.677,0,Personalized Gifts
505166,48.9,7,31.01.21,4.89,3,Food Storage and Organization
505167,45.9,5,01.10.21,33.507,0,Cleaning Tools and Supplies
505168,17.4,7,26.09.21,4.176,1,Laundry and Detergents
505169,27.3,5,23.03.21,24.024,1,Dishwashing and Kitchen Cleaners
505170,0.8,5,07.10.21,0.528,2,Trash Bags and Bins
505171,22.4,7,27.04.21,10.976,2,Paper Products
505172,14.9,4,21.06.21,12.665,2,Pest Control
505173,16.9,1,17.03.21,16.9,1,Home Fragrance
505174,32.6,2,16.10.21,13.692,3,Air Purifiers and Humidifiers
505175,23,3,09.12.21,8.74,0,Water Filters and Purifiers
505176,51.1,5,29.05.21,42.413,2,Light Bulbs and Fixtures
505177,26.8,7,05.05.21,14.472,1,Home Security Systems
505178,14.9,2,14.02.21,12.367,0,Furniture and Decor
505179,31.2,2,29.12.21,5.304,2,Bedding and Linens
505180,34.1,2,18.11.21,31.372,2,Bath Towels and Mats
505181,23.1,6,01.08.21,14.091,1,Fresh Fruits
505182,55.9,2,24.06.21,38.571,0,Fresh Vegetables
505183,10.4,7,08.01.21,10.192,1,Dairy and Eggs
505184,31.5,2,18.10.21,30.87,2,Meat and Poultry
505185,29.7,1,30.04.21,29.7,0,Seafood
505186,33.7,6,17.01.21,22.916,0,Bread and Bakery
