Customer_id,Age,Gender,Location,MembershipLevel
505213,60,0,South Dakota,Star
505214,32,1,Minnesota,Star
505215,42,1,New York,Star
505216,49,1,Louisiana,Star
505217,39,1,Wisconsin,Star
505218,37,1,West Virginia,Star
505219,50,0,Connecticut,Star
505220,35,1,Ohio,Star
505221,43,1,Colorado,Star
505222,24,0,Minnesota,Star
505223,24,1,Wisconsin,Star
505224,32,1,Oklahoma,Star
505225,23,0,Utah,Star
505226,27,1,Florida,Star
505227,30,0,Iowa,Star
505228,49,1,New Hampshire,Star
505229,40,1,Colorado,Star
505230,22,1,Florida,Star
505231,57,1,New Hampshire,Star
505232,35,0,Georgia,Star
505233,26,0,Hawaii,Star
505234,36,0,West Virginia,Star
505235,21,1,Rhode Island,Star
505236,58,1,Illinois,Star
505237,56,0,New Jersey,Star
505238,25,1,New Jersey,Star
505239,23,1,North Dakota,Star
505240,21,1,Massachusetts,Star
505241,23,0,Kentucky,Aurora
505242,47,1,Iowa,Star
505243,57,1,Minnesota,Star
505244,54,0,Minnesota,Star
505245,42,0,Arkansas,Star
505246,40,1,Massachusetts,Star
505247,42,0,Pennsylvania,Star
505248,58,1,South Carolina,Star
505249,61,1,Florida,Star
505250,39,1,Virginia,Star
505251,47,1,Wisconsin,Star
505252,30,1,Texas,Star
505253,53,1,Rhode Island,Star
505254,52,0,Mississippi,Star
505255,57,1,Hawaii,Star
505256,31,1,Louisiana,Star
505257,63,0,Washington,Star
505258,53,1,Georgia,Star
505259,45,1,Utah,Star
505260,59,0,Iowa,Star
505261,44,1,Rhode Island,Star
505262,16,1,Illinois,Star
505263,58,0,West Virginia,Star
505264,37,0,Tennessee,Star
505265,52,1,New Hampshire,Star
505266,53,1,Illinois,Star
505267,20,0,Hawaii,Star
505268,46,0,Michigan,Star
505269,20,0,Wyoming,Star
505270,31,0,Nevada,Star
505271,43,1,Massachusetts,Star
505272,45,1,Illinois,Star
505273,40,1,Nevada,Star
505274,47,1,Oregon,Star
505275,22,0,Ohio,Star
505276,42,1,Delaware,Star
505277,30,0,Texas,Star
505278,61,1,Massachusetts,Star
505279,36,0,North Carolina,Star
505280,32,0,Florida,Star
505281,57,0,Maryland,Star
505282,37,1,Rhode Island,Star
505283,60,1,Tennessee,Star
505284,36,1,Indiana,Star
505285,22,1,Mississippi,Star
505286,30,0,New York,Aurora
505287,59,1,Maine,Star
505288,58,1,Maryland,Star
505289,60,1,Indiana,Star
505290,32,0,California,Star
505291,43,1,Michigan,Star
505292,23,1,Michigan,Star
505293,32,1,Iowa,Star
505294,41,0,New Hampshire,Nova
505295,21,1,Iowa,Star
505296,48,1,Washington,Star
505297,43,0,North Carolina,Star
505298,50,1,Pennsylvania,Star
505299,62,1,Minnesota,Star
505300,57,0,Arizona,Star
505301,21,0,Texas,Star
505302,24,0,North Dakota,Star
505303,36,0,Montana,Star
505304,27,1,New Jersey,Star
505305,46,1,Vermont,Star
505306,50,1,Utah,Star
505307,61,1,Idaho,Star
505308,58,1,Massachusetts,Star
505309,45,1,Missouri,Star
505310,46,0,Hawaii,Star
505311,53,1,Oregon,Star
505312,48,1,Iowa,Star
505313,40,0,Maryland,Star
505314,52,0,Idaho,Star
505315,25,0,Georgia,Star
505316,27,1,Tennessee,Star
505317,43,1,Washington,Star
505318,37,1,Vermont,Star
505319,28,0,New York,Star
505320,45,1,New York,Star
505321,62,0,Arizona,Star
505322,19,0,Missouri,Star
505323,27,1,Kansas,Star
505324,38,1,Delaware,Star
505325,31,1,Minnesota,Star
505326,36,1,Oklahoma,Star
505327,60,1,Illinois,Star
505328,17,1,West Virginia,Star
505329,54,0,Nevada,Star
505330,33,1,Alaska,Star
505331,35,0,Alabama,Star
505332,58,1,Pennsylvania,Star
505333,39,1,Florida,Star
505334,59,1,West Virginia,Star
505335,32,0,Mississippi,Nova
505336,53,1,Kentucky,Star
505337,57,1,Nevada,Star
505338,26,1,North Carolina,Star
505339,50,1,Arizona,Nova
505340,48,0,Utah,Star
505341,47,1,Vermont,Star
505342,48,1,Texas,Star
505343,54,0,Montana,Star
505344,29,1,Illinois,Star
505345,16,0,Nebraska,Star
505346,62,0,Louisiana,Star
505347,19,1,Connecticut,Star
505348,31,1,Illinois,Star
505349,30,1,Missouri,Star
505350,60,1,New Jersey,Star
505351,43,1,Delaware,Star
505352,17,0,Rhode Island,Star
505353,37,1,Hawaii,Star
505354,34,1,Delaware,Nova
505355,20,0,Louisiana,Nova
505356,62,0,Michigan,Star
505357,41,0,Maryland,Star
505358,26,0,Illinois,Star
505359,58,0,Texas,Star
505360,22,1,Ohio,Star
505361,63,1,Idaho,Star
505362,30,1,New York,Star
505363,33,1,Utah,Star
505364,50,0,Nevada,Star
505365,60,1,Arizona,Star
505366,47,1,Indiana,Star
505367,60,1,New Hampshire,Star
505368,55,1,Mississippi,Star
505369,20,0,New Hampshire,Star
505370,29,1,Kentucky,Star
505371,56,0,Florida,Star
505372,36,0,West Virginia,Star
505373,51,1,Louisiana,Star
505374,32,1,California,Star
505375,41,1,South Carolina,Star
505376,22,0,South Dakota,Star
505377,37,1,Nebraska,Star
505378,42,0,Arkansas,Star
505379,46,0,New Hampshire,Star
505380,35,1,Nevada,Star
505381,25,1,Illinois,Star
505382,28,0,South Dakota,Star
505383,29,0,Vermont,Star
505384,25,0,Louisiana,Star
505385,17,1,South Carolina,Star
505386,20,1,Ohio,Star
505387,48,1,Maryland,Star
505388,22,1,Idaho,Star
505389,39,0,North Dakota,Star
505390,39,0,Massachusetts,Star
505391,58,1,Indiana,Star
505392,21,0,Montana,Star
505393,24,0,Iowa,Star
505394,53,1,Delaware,Star
505395,16,0,Alaska,Star
505396,24,1,California,Star
505397,22,1,Rhode Island,Star
505398,35,1,Arizona,Star
505399,54,0,Connecticut,Star
505400,47,1,Wisconsin,Star
505401,17,1,Iowa,Star
505402,48,0,Maryland,Star
505403,43,0,Wyoming,Star
505404,36,1,Montana,Star
505405,60,1,Alabama,Star
505406,29,0,Louisiana,Star
505407,31,1,Minnesota,Star
505408,24,0,New Jersey,Star
505409,26,0,Louisiana,Star
505410,61,0,Florida,Star
505411,19,1,Nebraska,Nova
505412,29,0,West Virginia,Star
505413,40,1,Rhode Island,Star
505414,46,1,Washington,Nova
505415,22,0,New Jersey,Star
505416,52,1,Rhode Island,Star
505417,27,0,Alabama,Star
505418,41,0,North Dakota,Star
505419,41,0,Kentucky,Star
505420,53,1,Virginia,Star
505421,60,1,Oklahoma,Star
505422,61,1,Maine,Star
505423,40,0,South Dakota,Star
505424,48,1,Vermont,Star
505425,57,1,California,Star
505426,40,1,Oklahoma,Star
505427,63,0,Washington,Star
505428,56,1,Arkansas,Star
505429,52,1,Arizona,Star
505430,48,1,Colorado,Star
505431,33,0,West Virginia,Nova
505432,19,0,Georgia,Star
505433,31,1,Georgia,Star
505434,49,1,Ohio,Star
505435,30,1,West Virginia,Star
505436,35,1,Virginia,Star
505437,41,1,Maine,Star
505438,52,1,Idaho,Star
505439,30,0,New Mexico,Star
505440,52,1,Maryland,Star
505441,44,1,Tennessee,Star
505442,48,0,Missouri,Star
505443,22,0,Colorado,Nova
505444,45,1,Minnesota,Star
505445,30,1,New York,Star
505446,22,1,Maine,Star
505447,25,1,Rhode Island,Star
505448,56,1,Nebraska,Star
505449,23,1,Missouri,Star
505450,43,0,Missouri,Star
505451,32,1,Georgia,Nova
505452,37,1,Alaska,Star
505453,39,0,Ohio,Star
505454,19,1,Missouri,Star
505455,41,1,West Virginia,Star
505456,52,1,New York,Star
505457,31,1,Illinois,Star
505458,44,0,Kentucky,Star
505459,22,0,Minnesota,Star
505460,40,0,California,Star
505461,25,0,Tennessee,Star
505462,28,1,Georgia,Star
505463,31,1,Colorado,Star
505464,41,0,Mississippi,Star
505465,48,1,Nebraska,Star
505466,16,1,Pennsylvania,Star
505467,40,1,Indiana,Star
505468,50,1,Michigan,Star
505469,27,0,Massachusetts,Star
505470,48,1,Hawaii,Star
505471,30,0,Nevada,Star
505472,62,1,Tennessee,Star
505473,63,0,Washington,Star
505474,54,1,Texas,Star
505475,21,1,Nevada,Star
505476,56,1,Montana,Star
505477,29,0,California,Star
505478,46,1,Mississippi,Star
505479,57,1,Wisconsin,Star
505480,41,1,Oklahoma,Star
505481,62,0,Nevada,Star
505482,59,0,South Dakota,Star
505483,46,1,Arizona,Star
505484,35,0,Michigan,Star
505485,59,1,Michigan,Star
505486,32,1,Delaware,Nova
505487,59,0,Louisiana,Star
505488,24,0,Iowa,Star
505489,17,1,West Virginia,Star
505490,49,1,Florida,Star
505491,58,1,New Jersey,Star
505492,43,0,Delaware,Nova
505493,27,1,Kentucky,Star
505494,30,1,Iowa,Star
505495,35,0,Wisconsin,Star
505496,24,1,Florida,Star
505497,29,1,Georgia,Star
505498,23,1,New York,Star
505499,17,1,Indiana,Star
505500,50,0,Arizona,Star
505501,46,1,Utah,Nova
505502,50,0,Vermont,Star
505503,44,1,Louisiana,Star
505504,62,0,Wisconsin,Star
505505,50,1,North Dakota,Star
505506,26,1,South Carolina,Star
505507,48,0,Hawaii,Star
505508,48,0,Nebraska,Star
505509,52,1,Illinois,Star
505510,22,1,California,Star
505511,36,1,California,Star
505512,20,1,Minnesota,Star
505513,17,1,Oklahoma,Star
505514,19,1,Utah,Nova
505515,45,1,West Virginia,Star
505516,28,1,Maine,Star
505517,63,0,Missouri,Star
505518,20,1,Wyoming,Star
505519,31,0,Minnesota,Star
505520,53,1,Alaska,Star
505521,63,1,Pennsylvania,Star
505522,18,1,Hawaii,Star
505523,60,0,South Dakota,Star
505524,42,0,Colorado,Star
505525,26,1,Louisiana,Star
505526,23,1,Georgia,Star
505527,29,1,Louisiana,Star
505528,49,1,Montana,Star
505529,20,1,Ohio,Star
505530,29,1,Virginia,Star
505531,42,0,Massachusetts,Star
505532,39,1,Illinois,Star
505533,27,1,New Mexico,Star
505534,33,1,Utah,Star
505535,53,0,Vermont,Star
505536,52,0,Massachusetts,Star
505537,20,1,Georgia,Star
505538,52,1,South Carolina,Star
505539,32,0,New Hampshire,Star
505540,24,1,Washington,Star
505541,36,1,New Jersey,Star
505542,42,0,Michigan,Star
505543,56,1,Ohio,Star
505544,36,1,Ohio,Star
505545,46,1,Florida,Star
505546,57,1,Rhode Island,Star
505547,21,1,Florida,Star
505548,56,0,Georgia,Star
505549,47,1,Tennessee,Star
505550,50,0,Michigan,Star
505551,57,0,Idaho,Star
505552,32,1,Kansas,Star
505553,16,1,Montana,Nova
505554,32,1,Alaska,Star
505555,55,1,Arkansas,Star
505556,28,1,New Jersey,Star
505557,62,0,Florida,Nova
505558,57,1,Nebraska,Nova
505559,57,0,West Virginia,Star
505560,61,1,Texas,Star
505561,31,1,North Dakota,Star
505562,61,1,Nevada,Star
505563,49,1,Missouri,Star
505564,29,1,Idaho,Star
505565,39,0,Minnesota,Star
505566,20,0,Vermont,Star
505567,45,1,Indiana,Star
505568,42,1,Arizona,Star
505569,43,0,Maine,Star
505570,17,1,Rhode Island,Star
505571,40,1,New Mexico,Star
505572,59,0,Colorado,Star
505573,38,1,Delaware,Star
505574,30,1,North Carolina,Star
505575,19,1,Washington,Star
505576,59,0,Massachusetts,Star
505577,37,1,Oklahoma,Nova
505578,47,1,Maine,Star
505579,42,1,Virginia,Star
505580,45,1,Nebraska,Star
505581,50,1,Rhode Island,Star
505582,47,1,Kentucky,Nova
505583,43,1,Illinois,Star
505584,47,1,Iowa,Star
505585,60,1,South Dakota,Star
505586,39,1,Minnesota,Star
505587,60,1,Colorado,Star
505588,37,1,Florida,Star
505589,57,1,Minnesota,Star
505590,41,0,Indiana,Star
505591,39,1,Arkansas,Star
505592,36,1,Wisconsin,Star
505593,37,1,Pennsylvania,Star
505594,39,1,Tennessee,Star
505595,41,1,Ohio,Star
505596,57,0,New Mexico,Star
505597,23,1,Georgia,Star
505598,46,0,Idaho,Star
505599,40,0,Mississippi,Star
505600,38,1,New Mexico,Star
505601,33,1,Michigan,Star
505602,22,0,Nevada,Star
505603,40,1,Oregon,Star
505604,47,0,Kentucky,Star
505605,25,1,New Mexico,Star
505606,38,1,New Jersey,Star
505607,24,1,Idaho,Star
505608,46,1,Nevada,Star
505609,48,0,Maryland,Star
505610,58,1,Michigan,Star
505611,39,1,Oregon,Star
505612,50,0,Maryland,Star
505613,32,1,Maine,Star
505614,23,1,Kentucky,Star
505615,31,1,Alaska,Star
505616,23,1,Louisiana,Star
505617,19,1,Kansas,Star
505618,35,1,Oregon,Star
505619,25,1,Oregon,Star
505620,32,1,Florida,Star
505621,20,1,Arizona,Star
505622,47,1,Idaho,Star
505623,35,0,Massachusetts,Star
505624,33,1,Minnesota,Star
505625,20,0,New Hampshire,Star
505626,40,1,Pennsylvania,Star
505627,25,1,New Jersey,Star
505628,38,0,Rhode Island,Star
505629,52,1,Texas,Star
505630,55,1,Delaware,Star
505631,41,1,South Carolina,Star
505632,31,0,Delaware,Star
505633,31,0,Pennsylvania,Star
505634,47,1,Indiana,Star
505635,29,1,Kentucky,Star
505636,41,1,Utah,Star
505637,42,1,California,Star
505638,31,0,Wisconsin,Nova
505639,52,0,Wisconsin,Star
505640,62,1,Mississippi,Star
505641,31,0,Nevada,Star
505642,26,1,Texas,Star
505643,20,0,Kentucky,Star
505644,57,1,New Mexico,Star
505645,56,0,Missouri,Star
505646,23,1,Wisconsin,Star
505647,49,1,Georgia,Star
505648,63,0,North Carolina,Star
505649,23,0,New Mexico,Nova
505650,28,1,Georgia,Star
505651,61,1,Connecticut,Nova
505652,61,1,Florida,Star
505653,59,1,Pennsylvania,Star
505654,35,1,Tennessee,Star
505655,16,0,Arkansas,Star
505656,51,1,Missouri,Star
505657,34,1,Ohio,Star
505658,39,1,Washington,Star
505659,44,1,Maine,Star
505660,26,1,Ohio,Nova
505661,25,0,Illinois,Star
505662,28,1,New Hampshire,Star
505663,38,1,Tennessee,Star
505664,58,0,Kentucky,Star
505665,16,1,Missouri,Star
505666,60,0,Arizona,Star
505667,53,0,West Virginia,Star
505668,42,0,Massachusetts,Star
505669,50,1,Florida,Star
505670,51,1,Kentucky,Star
505671,28,1,Georgia,Star
505672,50,1,Illinois,Nova
505673,52,1,North Carolina,Star
505674,19,0,Connecticut,Star
505675,31,1,Maine,Star
505676,50,1,Texas,Star
505677,37,1,Alabama,Star
505678,33,1,Colorado,Star
505679,25,0,Washington,Star
505680,34,1,Nebraska,Star
505681,55,0,Montana,Star
505682,21,0,Wisconsin,Star
505683,29,1,Kansas,Star
505684,18,1,Washington,Star
505685,56,0,Illinois,Star
505686,48,1,Maine,Star
505687,40,1,Virginia,Star
505688,23,0,New York,Star
505689,21,1,Minnesota,Star
505690,50,1,Delaware,Star
505691,20,1,West Virginia,Star
505692,23,0,Colorado,Star
505693,21,0,Texas,Star
505694,26,1,Hawaii,Star
505695,50,1,Illinois,Star
505696,34,1,South Dakota,Star
505697,42,1,Wyoming,Star
505698,30,1,Oklahoma,Star
505699,24,1,Nevada,Star
505700,54,0,Maine,Star
505701,17,1,Arkansas,Star
505702,29,1,Pennsylvania,Star
505703,51,1,Kentucky,Star
505704,17,1,Idaho,Star
505705,34,1,Oklahoma,Star
505706,23,1,Indiana,Star
505707,55,1,Kentucky,Star
505708,24,1,California,Star
505709,49,1,Montana,Star
505710,56,0,Wyoming,Star
505711,19,0,Pennsylvania,Star
505712,43,1,Washington,Star
505713,20,1,Utah,Star
505714,37,1,Louisiana,Star
505715,33,1,Indiana,Star
505716,19,0,Oregon,Star
505717,26,1,Louisiana,Star
505718,54,1,Hawaii,Star
505719,16,0,Massachusetts,Star
505720,32,1,Washington,Star
505721,44,0,Kansas,Star
505722,51,1,Washington,Star
505723,57,1,Idaho,Star
505724,34,0,Wyoming,Star
505725,42,0,California,Star
505726,62,0,Massachusetts,Star
505727,57,1,Iowa,Star
505728,26,1,Colorado,Star
505729,61,0,Colorado,Star
505730,30,0,Illinois,Star
505731,56,1,New Jersey,Nova
505732,56,0,Minnesota,Star
505733,42,1,Oregon,Star
505734,38,0,Oregon,Star
505735,26,1,New Hampshire,Star
505736,39,1,Delaware,Star
505737,52,1,Mississippi,Star
505738,28,0,Illinois,Star
505739,57,1,New York,Star
505740,53,1,New York,Star
505741,57,1,New Mexico,Star
505742,16,1,Illinois,Star
505743,43,0,North Dakota,Star
505744,31,1,North Carolina,Star
505745,32,1,Arizona,Star
505746,52,1,Florida,Nova
505747,38,1,Arkansas,Star
505748,41,1,Minnesota,Star
505749,16,1,Illinois,Star
505750,26,1,Utah,Star
505751,28,1,California,Star
505752,54,0,Nebraska,Star
505753,27,1,Minnesota,Star
505754,21,1,Wyoming,Nova
505755,33,1,Delaware,Star
505756,56,1,Colorado,Star
505757,24,1,Mississippi,Star
505758,29,1,South Carolina,Star
505759,34,1,Arkansas,Star
505760,36,1,Connecticut,Star
505761,32,1,Missouri,Star
505762,47,1,Hawaii,Star
505763,48,1,New York,Star
505764,29,0,South Dakota,Star
505765,40,1,Utah,Star
505766,39,1,Mississippi,Star
505767,25,1,Idaho,Star
505768,21,1,Maine,Star
505769,25,1,Pennsylvania,Star
505770,25,1,Illinois,Star
505771,44,1,Rhode Island,Star
505772,16,1,Kentucky,Star
505773,23,0,New Hampshire,Star
505774,39,1,Massachusetts,Star
505775,49,1,Mississippi,Star
505776,52,1,New York,Star
505777,51,1,Kentucky,Star
505778,49,1,South Carolina,Star
505779,27,1,Florida,Star
505780,23,0,Connecticut,Star
505781,31,1,North Carolina,Star
505782,44,1,Illinois,Star
505783,19,0,Louisiana,Nova
505784,30,1,Illinois,Star
505785,54,1,Delaware,Star
505786,41,1,Kansas,Star
505787,60,1,Kentucky,Star
505788,35,1,Oregon,Star
505789,16,1,Wyoming,Nova
505790,51,1,Oregon,Star
505791,41,1,Maine,Star
505792,51,1,Alabama,Star
505793,33,1,Colorado,Star
505794,48,1,Connecticut,Star
505795,55,1,Iowa,Star
505796,19,1,Nevada,Star
505797,33,0,New Hampshire,Star
505798,29,0,Colorado,Star
505799,54,1,North Carolina,Star
505800,23,0,Tennessee,Star
505801,36,0,New Mexico,Star
505802,53,1,Texas,Star
505803,52,1,North Dakota,Star
505804,62,1,North Carolina,Star
505805,26,1,Mississippi,Star
505806,18,0,Arkansas,Star
505807,44,1,New Mexico,Nova
505808,49,0,Pennsylvania,Star
505809,59,1,Wyoming,Star
505810,58,1,New Mexico,Star
505811,56,0,Vermont,Star
505812,48,1,Ohio,Star
505813,63,0,Georgia,Star
505814,57,0,Oregon,Star
505815,47,1,Maine,Star
505816,37,1,North Carolina,Nova
505817,49,0,New Jersey,Star
505818,58,0,Kentucky,Star
505819,63,1,Oregon,Star
505820,61,0,Nevada,Star
505821,25,1,Washington,Star
505822,32,1,South Dakota,Star
505823,23,1,Kentucky,Star
505824,36,1,New Jersey,Star
505825,57,1,Minnesota,Star
505826,35,1,Wisconsin,Star
505827,51,1,New Hampshire,Star
505828,59,1,Nevada,Nova
505829,56,1,New York,Nova
505830,17,1,Colorado,Star
505831,45,1,Louisiana,Star
505832,50,0,Maine,Star
505833,30,1,Hawaii,Star
505834,52,1,Colorado,Star
505835,63,0,South Dakota,Star
505836,51,1,Pennsylvania,Star
505837,50,1,South Carolina,Star
505838,57,0,Kansas,Star
505839,37,1,Iowa,Star
505840,18,1,Idaho,Star
505841,55,0,Virginia,Star
505842,21,0,New Jersey,Star
505843,47,0,Illinois,Star
505844,26,1,Ohio,Star
505845,63,0,Montana,Star
505846,23,0,Delaware,Star
505847,59,1,Connecticut,Star
505848,63,0,New Mexico,Star
505849,61,1,Missouri,Star
505850,24,0,Wisconsin,Star
505851,40,1,Nebraska,Star
505852,33,1,New Jersey,Star
505853,39,1,Missouri,Star
505854,20,0,South Dakota,Star
505855,21,1,Maine,Star
505856,16,1,South Carolina,Star
505857,18,1,Wisconsin,Star
505858,48,1,Washington,Star
505859,53,1,Maine,Star
505860,20,1,Iowa,Star
505861,42,1,Iowa,Star
505862,46,1,Massachusetts,Star
505863,57,1,West Virginia,Star
505864,53,1,New Jersey,Star
505865,58,1,Massachusetts,Star
505866,41,0,Georgia,Star
505867,50,0,Kentucky,Star
505868,23,1,Kansas,Star
505869,24,1,North Carolina,Star
505870,54,1,Colorado,Star
505871,49,1,Pennsylvania,Star
505872,27,0,New Mexico,Star
505873,28,1,Oklahoma,Star
505874,59,1,Wyoming,Star
505875,17,0,Minnesota,Star
505876,44,1,South Carolina,Star
505877,63,1,South Dakota,Star
505878,49,0,Rhode Island,Nova
505879,40,1,Oregon,Star
505880,63,1,Tennessee,Star
505881,25,1,Colorado,Star
505882,20,1,Georgia,Star
505883,57,0,Mississippi,Star
505884,51,1,Indiana,Star
505885,25,0,Florida,Star
505886,58,0,New Mexico,Star
505887,60,1,Colorado,Star
505888,58,0,Texas,Star
505889,38,0,Louisiana,Star
505890,53,0,Indiana,Star
505891,17,1,Idaho,Star
505892,43,0,Vermont,Star
505893,26,1,Oklahoma,Nova
505894,39,1,Connecticut,Star
505895,26,1,California,Star
505896,17,1,Tennessee,Star
505897,56,1,Missouri,Star
505898,21,1,Georgia,Star
505899,46,1,Vermont,Star
505900,20,1,Ohio,Nova
505901,49,1,Washington,Star
505902,50,0,Virginia,Star
505903,26,0,Delaware,Star
505904,37,0,New Jersey,Star
505905,27,1,Michigan,Star
505906,21,1,Utah,Star
505907,32,1,Vermont,Star
505908,62,1,Rhode Island,Star
505909,43,1,Delaware,Star
505910,18,1,Rhode Island,Star
505911,31,0,Nebraska,Star
505912,38,1,Utah,Star
505913,35,1,Maryland,Nova
505914,36,1,North Dakota,Star
505915,46,1,Ohio,Star
505916,40,0,Washington,Star
505917,19,0,Pennsylvania,Star
505918,56,0,Montana,Star
505919,63,0,Michigan,Nova
505920,17,0,Missouri,Star
505921,35,0,Texas,Star
505922,16,0,Nevada,Star
505923,31,0,Illinois,Star
505924,38,1,Nevada,Star
505925,55,1,Arkansas,Star
505926,28,1,Michigan,Star
505927,19,0,Delaware,Star
505928,53,0,Georgia,Star
505929,43,1,Nebraska,Star
505930,43,1,South Carolina,Star
505931,26,0,Wisconsin,Star
505932,29,1,Connecticut,Star
505933,19,0,Indiana,Star
505934,59,0,New Hampshire,Star
505935,40,1,Oklahoma,Star
505936,20,0,Massachusetts,Star
505937,47,0,Maine,Star
505938,61,1,Kansas,Star
505939,35,0,Virginia,Star
505940,38,0,Utah,Star
505941,26,0,Oklahoma,Star
505942,16,0,Tennessee,Star
505943,52,1,Montana,Star
